run_id,d,density,n_samples,epsilon,delta,k,ds,dp,bic_score,is_true_at_k,found_true_by_k,graph_seed,noise_seed,frontier_size,status,error_message
5,6,0.4,1000,1,2,2,0,1,538.7527009659185,0,1,2789219405,3920255352,2,ok,
5,6,0.4,1000,1,2,3,0,2,538.7527009659183,0,1,2789219405,3920255352,3,ok,
5,6,0.4,1000,1,2,4,0,1,538.7527009659176,0,1,2789219405,3920255352,4,ok,
5,6,0.4,1000,1,2,5,0,3,538.7527009659171,0,1,2789219405,3920255352,5,ok,
5,6,0.4,1000,1,2,6,0,2,538.7527009659171,0,1,2789219405,3920255352,6,ok,
5,6,0.4,1000,1,2,7,1,0,536.3273481504666,0,1,2789219405,3920255352,7,ok,
5,6,0.4,1000,1,2,8,1,1,536.3273481504664,0,1,2789219405,3920255352,8,ok,
5,6,0.4,1000,1,2,9,0,3,538.7527009659186,0,1,2789219405,3920255352,9,ok,
5,6,0.4,1000,1,2,10,0,4,538.7527009659182,0,1,2789219405,3920255352,10,ok,
5,6,0.4,1000,2,1,1,0,0,538.7527009659178,1,1,2789219405,3920255352,1,ok,
5,6,0.4,1000,2,1,2,0,1,538.7527009659185,0,1,2789219405,3920255352,2,ok,
5,6,0.4,1000,2,1,3,0,2,538.7527009659183,0,1,2789219405,3920255352,3,ok,
5,6,0.4,1000,2,1,4,0,1,538.7527009659176,0,1,2789219405,3920255352,4,ok,
5,6,0.4,1000,2,1,5,0,3,538.7527009659171,0,1,2789219405,3920255352,5,ok,
5,6,0.4,1000,2,1,6,0,2,538.7527009659171,0,1,2789219405,3920255352,6,ok,
5,6,0.4,1000,2,1,7,1,1,536.3273481504664,0,1,2789219405,3920255352,7,ok,
5,6,0.4,1000,2,1,8,1,0,536.3273481504666,0,1,2789219405,3920255352,8,ok,
5,6,0.4,1000,2,1,9,1,0,536.3115523920599,0,1,2789219405,3920255352,9,ok,
5,6,0.4,1000,2,1,10,1,0,537.8638775510091,0,1,2789219405,3920255352,10,ok,
5,6,0.4,1000,2,2,1,0,0,538.7527009659178,1,1,2789219405,3920255352,1,ok,
5,6,0.4,1000,2,2,2,0,1,538.7527009659185,0,1,2789219405,3920255352,2,ok,
5,6,0.4,1000,2,2,3,0,2,538.7527009659183,0,1,2789219405,3920255352,3,ok,
5,6,0.4,1000,2,2,4,0,1,538.7527009659176,0,1,2789219405,3920255352,4,ok,
5,6,0.4,1000,2,2,5,0,3,538.7527009659171,0,1,2789219405,3920255352,5,ok,
5,6,0.4,1000,2,2,6,0,2,538.7527009659171,0,1,2789219405,3920255352,6,ok,
5,6,0.4,1000,2,2,7,1,0,536.3273481504666,0,1,2789219405,3920255352,7,ok,
5,6,0.4,1000,2,2,8,1,0,537.8638775510091,0,1,2789219405,3920255352,8,ok,
5,6,0.4,1000,2,2,9,1,1,537.863877551009,0,1,2789219405,3920255352,9,ok,
5,6,0.4,1000,2,2,10,0,3,538.7527009659186,0,1,2789219405,3920255352,10,ok,
6,6,0.4,1000,1,1,1,0,0,-811.2239396294059,1,1,2163061374,2605480816,1,ok,
6,6,0.4,1000,1,1,2,0,1,-811.2239396294028,0,1,2163061374,2605480816,2,ok,
6,6,0.4,1000,1,1,3,0,2,-811.223939629403,0,1,2163061374,2605480816,3,ok,
6,6,0.4,1000,1,1,4,0,1,-811.2239396294054,0,1,2163061374,2605480816,4,ok,
6,6,0.4,1000,1,1,5,0,2,-811.2239396294199,0,1,2163061374,2605480816,5,ok,
